,T,Tmin,Tmax,Prec,Rad,Rs,RH,u2,u2mx,vap,aP,EToPM,EToHG,EToSJ,EToPM2,EToPT
2007-02-23,4.1,1.1,7.6,0.1,,,83.0,4.2,12.5,6.8,975.1,,0.8005365465782219,0.0,,
2007-02-24,3.1,1.1,4.7,0.0,,,79.0,7.2,21.7,6.1,970.6,,0.578634526134932,0.0,,
2007-02-25,3.9,2.3,5.9,0.0,,,78.0,8.0,18.3,6.3,964.9,,0.6113568667649122,0.0,,
2007-02-26,3.5,1.3,5.6,11.9,,,88.0,4.6,15.4,7.0,964.5,,0.6673031554870547,0.0,,
2007-02-27,2.9,1.0,4.4,12.8,,,90.0,5.6,17.3,6.8,969.7,,0.5866665209715219,0.0,,
2007-02-28,6.0,1.3,9.9,2.2,,,85.0,4.7,20.0,8.0,960.5,,1.0912509872091125,0.0,,
2007-03-01,6.8,4.5,9.3,4.4,,,80.0,5.8,16.2,7.9,956.0,,0.8570660102040938,0.0,,
2007-03-02,4.8,3.5,6.2,4.8,,,76.0,6.8,19.4,6.6,962.2,,0.6005517901307603,0.0,,
2007-03-03,2.4,0.4,4.3,10.8,,,89.0,4.8,16.4,6.5,964.5,,0.6559722080422661,0.0,,
2007-03-04,3.4,0.9,7.0,0.2,,,88.0,3.4,8.4,6.8,980.8,,0.8753521274132477,0.0,,
2007-03-05,4.3,1.4,6.7,0.0,,,78.0,6.4,20.4,6.4,980.0,,0.8646289731270387,0.0,,
2007-03-06,7.0,1.9,11.3,0.0,,,77.0,5.5,19.0,7.7,977.6,,1.3133148139083426,0.0,,
2007-03-07,8.5,5.1,13.6,2.7,,,75.0,3.4,11.7,8.2,967.9,,1.3458822582354943,0.0,,
2007-03-08,6.6,4.9,7.9,1.5,,,87.0,3.2,9.5,8.5,977.7,,0.7537283315572558,0.0,,
2007-03-09,6.5,1.4,11.6,1.3,,,75.0,1.8,7.8,7.1,986.1,,1.4061323749312016,0.0,,
2007-03-10,4.4,-0.5,7.6,0.7,,,80.0,4.1,12.0,6.7,991.8,,1.1627941135158835,0.0,,
2007-03-11,5.2,-1.7,12.3,0.0,,,77.0,2.1,8.4,6.8,994.1,,1.6084882320305403,0.0,,
2007-03-12,8.9,1.3,16.6,0.0,,,71.0,2.2,6.6,7.8,990.1,,1.9821300391717938,0.0,,
2007-03-13,10.6,4.7,17.6,0.0,,,66.0,3.2,9.8,8.1,987.0,,1.965473700783116,0.0,,
2007-03-14,7.3,4.7,10.6,0.0,,,74.0,3.6,10.3,7.5,991.9,,1.1925092419260492,0.0,,
2007-03-15,5.1,0.8,10.6,0.0,,,77.0,1.4,7.1,6.7,989.5,,1.423138165068526,0.0,,
2007-03-16,5.5,-0.6,12.3,0.0,,,76.0,2.5,10.9,6.7,983.8,,1.685830311650282,0.0,,
2007-03-17,6.7,5.1,7.8,1.8,,,78.0,7.3,19.1,7.7,975.1,,0.8228167807449481,0.0,,
2007-03-18,7.3,2.5,10.4,1.4,,,74.0,7.3,22.5,7.5,961.7,,1.4627216064596225,0.0,,
2007-03-19,2.9,0.0,4.7,0.0,,,72.0,4.2,12.0,5.4,954.5,,0.9437124881915993,0.0,,
2007-03-20,1.4,-0.2,3.1,1.1,,,85.0,4.4,12.3,5.7,956.7,,0.7437913319907252,0.0,,
2007-03-21,0.4,-0.4,1.5,4.3,,,96.0,4.6,11.4,6.1,961.0,,0.5424251128707301,0.0,,
2007-03-22,1.2,-0.1,2.8,0.1,,,89.0,4.7,17.0,5.9,964.7,,0.7092002121933683,0.0,,
2007-03-23,3.7,-0.7,7.0,6.8,,,84.0,4.3,11.4,6.7,968.5,,1.3254108538422893,0.0,,
2007-03-24,7.1,4.0,10.7,0.0,,,70.0,7.6,20.9,7.0,971.4,,1.4510404863436352,0.0,,
2007-03-25,8.0,2.3,13.4,0.0,,,63.0,5.8,15.1,6.6,983.4,,1.9607651783436395,0.0,,
2007-03-26,8.1,2.6,13.5,0.0,,,57.0,5.1,14.0,6.0,985.7,,1.9759887267131526,0.0,,
2007-03-27,8.5,1.5,15.0,0.0,,,53.0,3.8,10.0,5.7,984.2,,2.261760153829871,0.0,,
2007-03-28,9.2,2.1,15.1,0.1,,,53.0,4.5,14.6,6.0,979.8,,2.307476132026915,0.0,,
2007-03-29,7.2,4.9,10.3,0.0,,,65.0,7.4,18.8,6.6,977.8,,1.394254127095712,0.0,,
2007-03-30,7.9,3.2,12.9,0.0,,,68.0,4.7,12.1,7.2,975.0,,1.9447006977529908,0.0,,
2007-03-31,9.5,5.5,14.5,0.0,,,54.0,5.2,13.7,6.2,980.3,,2.0140578382752303,0.0,,
2007-04-01,9.9,3.9,15.9,0.0,,,44.0,5.1,14.1,5.2,988.3,,2.3880219165475784,0.0,,
2007-04-02,10.7,3.8,17.5,0.0,,,47.0,2.6,8.7,5.9,986.7,,2.6563095358896556,0.0,,
2007-04-03,6.6,0.7,12.7,0.0,,,68.0,3.7,11.7,6.6,974.1,,2.1532055517669386,0.0,,
2007-04-04,4.1,-1.1,8.5,0.0,,,59.0,4.5,11.2,4.7,978.5,,1.7484061273951172,0.0,,
2007-04-05,5.7,-2.6,12.9,0.0,,,62.0,4.8,15.3,5.7,977.7,,2.410904845368908,0.0,,
2007-04-06,7.8,5.7,12.6,0.1,,,76.0,5.4,13.4,8.0,980.2,,1.7718259572823138,0.0,,
2007-04-07,7.3,2.0,11.9,0.0,,,64.0,3.8,12.8,6.4,982.0,,2.1037042946627347,0.0,,
2007-04-08,5.3,1.0,8.0,0.0,,,77.0,3.7,10.1,6.9,982.9,,1.645576454746422,0.0,,
2007-04-09,9.9,4.4,14.9,0.0,,,65.0,5.0,19.2,7.8,976.4,,2.4424308770839014,0.0,,
2007-04-10,10.5,8.7,12.5,0.3,,,74.0,5.2,13.8,9.4,978.8,,1.5168556720981492,0.0,,
2007-04-11,10.1,5.3,14.7,0.0,,,74.0,2.4,9.0,9.0,984.5,,2.3761833726905164,0.0,,
2007-04-12,12.0,3.4,19.6,0.0,,,70.0,2.5,9.0,9.6,985.6,,3.365575234513598,0.0,,
2007-04-13,15.0,7.4,22.9,0.0,,,58.0,3.7,10.2,9.3,984.9,,3.659545376043728,0.0,,
2007-04-14,15.9,7.5,23.5,0.0,,,43.0,3.7,10.1,7.3,985.9,,3.857516108738433,0.0,,
2007-04-15,14.6,7.8,20.8,0.0,,,46.0,4.4,10.1,7.4,986.9,,3.3751553083370407,0.0,,
2007-04-16,15.8,9.1,23.3,0.0,,,44.0,3.2,8.3,7.6,984.3,,3.692741136011667,0.0,,
2007-04-17,15.4,6.9,23.9,0.0,,,56.0,4.1,10.4,9.5,977.4,,4.029449692078707,0.0,,
2007-04-18,7.7,3.6,11.9,0.0,,,62.0,6.1,16.4,6.4,979.4,,2.1822774399782863,0.0,,
2007-04-19,9.1,0.5,16.0,0.0,,,53.0,3.9,11.8,5.7,978.3,,3.1741430944982705,0.0,,
2007-04-20,6.7,2.8,10.4,0.0,,,57.0,6.4,14.7,5.6,979.2,,2.042157880007827,0.0,,
2007-04-21,5.9,0.0,11.4,0.0,,,57.0,2.2,7.2,5.2,983.8,,2.4403719732502616,0.0,,
2007-04-22,9.5,-0.7,16.8,0.0,,,47.0,3.1,9.0,5.1,985.4,,3.512423305954,0.0,,
2007-04-23,15.6,8.4,23.2,0.0,,,38.0,3.5,10.8,6.7,981.6,,3.984775540699583,0.0,,
2007-04-24,14.0,10.0,18.5,0.3,,,72.0,2.4,7.3,11.5,981.4,,2.8986531983521355,0.0,,
2007-04-25,15.1,6.3,22.1,0.0,,,62.0,2.6,10.4,9.9,981.3,,4.121443697523815,0.0,,
2007-04-26,16.7,10.3,22.4,0.0,,,48.0,3.9,12.2,8.9,982.6,,3.8118378729612283,0.0,,
2007-04-27,18.1,11.6,24.3,0.0,,,44.0,4.4,15.7,8.5,983.0,,4.094958021457809,0.0,,
2007-04-28,18.3,10.4,25.0,0.3,,,43.0,2.4,8.0,8.5,981.1,,4.448364939849356,0.0,,
2007-04-29,10.3,2.5,14.6,0.0,,,57.0,4.2,10.4,7.0,980.9,,3.1755055943150343,0.0,,
2007-04-30,9.2,0.7,15.8,0.0,,,54.0,2.9,9.6,6.0,978.8,,3.4331834205410945,0.0,,
2007-05-01,7.5,2.4,12.4,0.0,,,40.0,4.1,11.3,3.9,979.6,,2.6365153402021426,0.0,,
2007-05-02,9.5,-0.2,16.4,0.0,,,48.0,2.7,11.3,5.3,978.2,,3.690846037428005,0.0,,
2007-05-03,12.7,3.5,19.7,0.0,,,48.0,3.2,9.6,6.7,975.4,,4.101104201239116,0.0,,
2007-05-04,15.0,5.9,21.5,0.0,,,49.0,3.8,12.2,8.1,972.3,,4.356612127882062,0.0,,
2007-05-05,15.6,10.0,20.3,0.0,,,44.0,5.3,15.7,7.4,972.0,,3.628127270426481,0.0,,
2007-05-06,14.5,10.8,19.4,0.0,,,56.0,3.3,10.5,9.0,974.3,,3.2263356764586586,0.0,,
2007-05-07,13.1,7.8,18.4,14.3,,,70.0,4.3,19.0,10.6,971.6,,3.4478278053854714,0.0,,
2007-05-08,9.9,7.0,14.1,5.0,,,87.0,5.0,22.2,10.6,969.2,,2.544812135750703,0.0,,
2007-05-09,10.6,8.5,14.4,1.4,,,77.0,6.2,20.8,9.7,972.0,,2.3924359313574497,0.0,,
2007-05-10,13.4,8.7,18.3,2.4,,,75.0,4.3,18.8,11.5,971.6,,3.371880720541568,0.0,,
2007-05-11,15.5,10.5,20.3,0.0,,,54.0,8.1,31.2,9.4,966.3,,3.6564731703452207,0.0,,
2007-05-12,12.4,8.4,17.3,4.5,,,71.0,4.5,14.2,10.2,971.5,,3.1773683137295485,0.0,,
2007-05-13,16.8,7.9,22.8,0.5,,,63.0,4.9,14.9,11.6,973.5,,4.735141512574307,0.0,,
2007-05-14,18.9,10.2,25.7,7.3,,,68.0,4.1,26.3,14.4,969.3,,5.149103564604549,0.0,,
2007-05-15,11.4,7.9,15.4,12.0,,,85.0,3.3,11.9,11.4,973.0,,2.8640941320933986,0.0,,
2007-05-16,11.4,6.9,15.8,7.0,,,69.0,4.1,12.6,9.0,973.6,,3.1351916033741487,0.0,,
2007-05-17,8.5,4.4,12.5,0.0,,,75.0,4.6,12.3,8.2,970.4,,2.7066710546405446,0.0,,
2007-05-18,10.1,3.4,16.7,0.0,,,59.0,2.7,8.9,6.9,978.8,,3.696213139354358,0.0,,
2007-05-19,15.4,7.5,21.6,0.0,,,52.0,4.3,12.3,9.2,977.1,,4.548868317353326,0.0,,
2007-05-20,19.4,10.3,26.2,0.0,,,52.0,3.5,9.7,11.3,977.7,,5.435820991892955,0.0,,
2007-05-21,21.6,15.4,26.5,0.0,,,59.0,3.6,11.1,14.9,977.3,,4.830461689467408,0.0,,
2007-05-22,19.8,13.7,27.5,3.7,,,74.0,2.5,9.7,16.9,978.0,,5.160658882034561,0.0,,
2007-05-23,17.7,13.1,21.8,0.0,,,82.0,2.4,7.5,16.5,981.3,,3.8837592408797925,0.0,,
2007-05-24,19.7,11.9,26.2,0.0,,,68.0,1.9,5.7,14.9,978.7,,5.279466607436242,0.0,,
2007-05-25,21.4,15.7,28.4,1.1,,,65.0,3.9,12.5,16.1,971.2,,5.2196955339907705,0.0,,
2007-05-26,19.2,15.1,27.9,7.8,,,73.0,4.3,17.2,15.7,966.0,,4.963301146892099,0.0,,
2007-05-27,18.8,14.1,24.9,4.5,,,77.0,3.3,15.4,16.7,960.4,,4.524846879542263,0.0,,
2007-05-28,17.3,12.9,22.8,4.1,,,85.0,2.4,7.4,16.8,956.8,,4.167955852140156,0.0,,
2007-05-29,15.4,9.7,19.4,2.4,,,79.0,4.5,17.5,13.8,959.2,,3.914266686021245,0.0,,
2007-05-30,10.6,7.3,15.3,0.0,,,79.0,4.1,15.4,9.9,974.1,,3.0497101821434436,0.0,,
2007-05-31,13.0,5.6,18.4,0.0,,,68.0,2.2,8.3,9.9,976.1,,4.195275985849885,0.0,,
2007-06-01,16.1,9.0,21.4,0.0,,,69.0,4.1,12.1,12.5,976.5,,4.556862273049826,0.0,,
2007-06-02,16.2,13.2,19.1,8.9,,,80.0,2.9,9.8,14.7,980.6,,3.1604712134022837,0.0,,
2007-06-03,14.3,13.4,15.7,0.6,,,95.0,3.0,6.4,15.5,981.9,,1.8674480991172062,0.0,,
2007-06-04,14.9,13.3,17.2,0.0,,,88.0,2.0,6.2,14.8,982.2,,2.4827530644477642,0.0,,
2007-06-05,17.1,13.6,21.7,0.0,,,80.0,1.9,6.6,15.5,980.2,,3.826807127081355,0.0,,
2007-06-06,18.8,13.2,25.0,0.9,,,79.0,2.6,8.0,17.0,978.0,,4.853413080977985,0.0,,
2007-06-07,20.6,13.7,27.3,0.0,,,68.0,2.3,10.7,16.0,978.0,,5.476761232420534,0.0,,
2007-06-08,21.2,14.2,27.9,0.0,,,65.0,2.2,8.8,16.0,979.1,,5.5922615964206175,0.0,,
2007-06-09,21.3,15.5,28.8,8.2,,,60.0,2.6,11.9,14.8,978.0,,5.532815429280302,0.0,,
2007-06-10,20.7,14.4,26.7,0.0,,,64.0,2.9,13.0,15.2,976.3,,5.246618908788561,0.0,,
2007-06-11,21.7,13.7,27.6,0.0,,,53.0,1.7,8.7,12.7,974.2,,5.729741455727432,0.0,,
2007-06-12,21.0,14.2,28.1,0.0,,,60.0,2.2,10.3,14.4,970.4,,5.634763116099122,0.0,,
2007-06-13,19.1,14.6,23.9,0.0,,,72.0,2.5,8.7,15.7,970.1,,4.387853727921956,0.0,,
2007-06-14,20.3,13.4,26.2,0.4,,,67.0,2.8,13.7,15.5,969.8,,5.319904325450493,0.0,,
2007-06-15,22.5,16.9,28.8,13.6,,,66.0,3.0,11.4,17.6,966.5,,5.429799354796448,0.0,,
2007-06-16,16.4,12.4,23.0,4.0,,,78.0,4.3,16.6,14.4,969.3,,4.3516860250482425,0.0,,
2007-06-17,18.8,11.0,24.8,2.6,,,60.0,3.3,16.3,12.5,971.3,,5.316359002851534,0.0,,
2007-06-18,17.4,13.4,23.8,4.7,,,77.0,2.7,12.0,15.2,971.8,,4.440277229446731,0.0,,
2007-06-19,19.2,13.1,24.5,0.0,,,68.0,2.1,7.2,14.8,976.9,,4.887693151549032,0.0,,
2007-06-20,22.3,13.8,28.9,0.0,,,57.0,2.7,9.8,14.8,975.8,,6.097104389812699,0.0,,
2007-06-21,18.4,13.5,20.8,5.0,,,85.0,2.8,11.2,18.0,971.6,,3.8268705853927067,0.0,,
2007-06-22,15.8,12.4,20.5,0.2,,,78.0,3.9,10.9,13.9,972.8,,3.740938415211337,0.0,,
2007-06-23,15.8,12.8,20.0,5.2,,,74.0,4.4,12.2,13.1,971.9,,3.525910740419231,0.0,,
2007-06-24,17.6,12.5,22.5,0.0,,,66.0,2.1,9.0,13.1,975.9,,4.3760078959708455,0.0,,
2007-06-25,19.7,12.8,27.3,6.3,,,67.0,3.8,21.2,14.9,968.4,,5.578805097838852,0.0,,
2007-06-26,14.1,10.7,17.8,0.8,,,75.0,7.1,21.6,12.0,962.0,,3.3184777248910793,0.0,,
2007-06-27,12.1,9.6,16.1,0.0,,,58.0,7.2,19.3,8.1,966.6,,2.9735968730515716,0.0,,
2007-06-28,13.1,10.5,19.3,1.6,,,71.0,4.9,17.5,10.5,972.0,,3.572162945207975,0.0,,
2007-06-29,14.7,8.8,19.4,1.2,,,69.0,2.8,10.4,11.2,976.6,,4.118954568640382,0.0,,
2007-06-30,16.7,13.1,22.0,0.0,,,68.0,4.7,15.6,12.6,976.4,,4.001530243096871,0.0,,
2007-07-01,18.2,12.0,25.1,1.2,,,72.0,3.2,10.9,14.8,973.9,,5.058869478928762,0.0,,
2007-07-02,16.8,15.0,19.0,3.4,,,88.0,2.2,12.3,16.9,970.6,,2.682666898587775,0.0,,
2007-07-03,17.2,14.2,21.3,1.0,,,70.0,3.1,12.1,13.5,968.8,,3.609484622243725,0.0,,
2007-07-04,14.8,11.4,19.2,10.6,,,77.0,4.7,17.3,12.8,964.8,,3.517565298267412,0.0,,
2007-07-05,13.1,11.0,17.7,10.9,,,87.0,5.6,19.6,13.0,968.2,,3.084213109221237,0.0,,
2007-07-06,15.0,12.5,19.3,0.1,,,74.0,6.6,17.1,12.4,969.2,,3.291470289966173,0.0,,
2007-07-07,16.3,13.0,20.9,0.0,,,59.0,6.7,16.4,10.7,974.4,,3.680311500962998,0.0,,
2007-07-08,17.2,11.8,22.9,0.6,,,56.0,3.7,12.0,10.5,978.2,,4.467278569252718,0.0,,
2007-07-09,14.1,10.8,18.6,0.1,,,83.0,2.7,9.5,13.4,972.1,,3.4047883288317995,0.0,,
2007-07-10,12.0,9.4,13.7,4.6,,,90.0,3.0,9.7,12.7,971.4,,2.355499353178168,0.0,,
2007-07-11,12.4,7.1,18.4,6.2,,,84.0,2.1,15.4,11.8,973.7,,3.859230336282501,0.0,,
2007-07-12,14.3,11.3,18.2,0.9,,,79.0,3.2,10.1,12.9,975.9,,3.1963016541334976,0.0,,
2007-07-13,17.5,12.9,24.1,3.5,,,75.0,2.5,9.1,14.9,978.3,,4.464852149918641,0.0,,
2007-07-14,23.1,14.3,31.2,0.0,,,59.0,3.0,12.8,15.6,979.1,,6.334854849319499,0.0,,
2007-07-15,26.1,16.9,32.9,0.0,,,46.0,3.2,10.3,14.2,979.7,,6.594510072385744,0.0,,
2007-07-16,28.8,23.3,34.8,0.0,,,43.0,3.4,11.6,16.6,976.0,,5.914556146108918,0.0,,
2007-07-17,26.7,20.6,31.1,0.0,,,43.0,3.7,13.2,14.9,977.4,,5.377896768731731,0.0,,
2007-07-18,21.4,16.1,25.6,0.2,,,64.0,1.9,7.0,16.1,980.5,,4.48969897437582,0.0,,
2007-07-19,21.8,14.0,30.1,0.0,,,64.0,2.2,8.6,15.6,979.3,,5.8820672932566715,0.0,,
2007-07-20,21.5,15.1,30.2,6.7,,,74.0,2.5,26.3,18.2,976.3,,5.631138831172744,0.0,,
2007-07-21,20.2,15.1,25.9,22.6,,,75.0,2.6,8.1,17.3,977.3,,4.586112816337941,0.0,,
2007-07-22,17.5,13.3,21.8,2.2,,,82.0,4.2,12.7,16.3,971.6,,3.7636396912926045,0.0,,
2007-07-23,19.3,10.6,25.3,4.3,,,61.0,3.1,12.5,12.8,969.0,,5.179304866682739,0.0,,
2007-07-24,17.4,13.9,22.2,3.4,,,73.0,6.5,21.5,14.3,965.0,,3.676003298904842,0.0,,
2007-07-25,16.0,12.2,19.9,0.0,,,67.0,5.9,17.7,11.8,974.7,,3.3841657207895177,0.0,,
2007-07-26,19.5,10.7,26.0,0.0,,,55.0,2.8,12.1,11.8,975.7,,5.239373999893887,0.0,,
2007-07-27,21.1,16.5,25.8,0.0,,,54.0,4.6,14.6,13.4,974.2,,4.239268831617781,0.0,,
2007-07-28,17.0,13.9,20.4,5.6,,,78.0,4.1,18.5,15.2,975.1,,3.15464415018572,0.0,,
2007-07-29,15.1,11.3,17.2,12.4,,,89.0,3.6,18.0,15.3,972.3,,2.8267687016191116,0.0,,
2007-07-30,12.4,9.8,17.1,1.0,,,78.0,6.7,20.6,11.1,973.9,,2.870977528182946,0.0,,
2007-07-31,12.2,10.2,15.5,0.0,,,75.0,4.4,14.7,10.6,978.3,,2.4168660247562483,0.0,,
2007-08-01,13.9,7.2,19.1,0.0,,,70.0,1.6,5.0,10.7,980.1,,3.8053691097867306,0.0,,
2007-08-02,18.2,11.5,25.2,0.0,,,58.0,4.2,14.9,11.9,974.0,,4.6103717555922525,0.0,,
2007-08-03,15.5,12.0,17.9,0.0,,,76.0,4.6,15.5,13.3,980.2,,2.7822152886408356,0.0,,
2007-08-04,16.0,10.6,22.5,0.0,,,67.0,2.6,11.1,11.7,985.2,,3.98653858820247,0.0,,
2007-08-05,18.2,10.0,24.8,0.0,,,58.0,2.4,8.1,11.2,981.9,,4.706110889001234,0.0,,
2007-08-06,20.2,11.7,26.7,0.0,,,55.0,3.3,8.7,12.6,975.1,,4.969566128250798,0.0,,
2007-08-07,20.5,15.0,29.0,4.5,,,68.0,1.9,14.7,16.1,971.8,,4.807836183787866,0.0,,
2007-08-08,20.8,15.8,27.0,0.0,,,76.0,2.6,7.8,18.2,971.3,,4.305441582095916,0.0,,
2007-08-09,20.4,17.0,27.9,4.8,,,81.0,2.9,12.4,19.0,970.3,,4.175121513278896,0.0,,
2007-08-10,17.9,16.3,20.5,0.1,,,93.0,2.9,7.4,19.2,971.0,,2.4054304739492895,0.0,,
2007-08-11,16.9,14.8,19.1,0.9,,,92.0,3.5,9.4,17.8,971.2,,2.3491303119124427,0.0,,
2007-08-12,16.3,12.6,20.2,0.1,,,86.0,3.2,9.0,15.7,971.6,,3.047079302391523,0.0,,
2007-08-13,18.0,10.9,28.5,0.0,,,74.0,1.6,11.4,14.5,972.9,,4.832551912835999,0.0,,
2007-08-14,19.5,12.2,27.4,0.0,,,66.0,1.8,7.0,14.4,974.8,,4.644270177076036,0.0,,
2007-08-15,22.3,16.6,28.3,0.1,,,63.0,4.2,13.8,17.0,971.3,,4.347189976115201,0.0,,
2007-08-16,19.5,13.3,23.7,6.9,,,78.0,3.7,12.1,17.5,972.0,,3.7828206047492317,0.0,,
2007-08-17,15.2,12.0,19.9,3.3,,,83.0,2.0,8.8,14.3,979.5,,2.8938152379652187,0.0,,
2007-08-18,15.5,9.2,21.2,0.0,,,68.0,1.1,5.4,11.5,979.6,,3.5699740216953137,0.0,,
2007-08-19,19.0,12.0,28.4,4.3,,,63.0,2.8,10.6,12.9,973.5,,4.574254436029622,0.0,,
2007-08-20,18.4,15.0,27.2,20.6,,,78.0,2.7,9.0,16.3,968.4,,3.848509829087933,0.0,,
2007-08-21,16.9,15.1,20.6,1.6,,,89.0,3.4,10.0,17.0,966.1,,2.4558470079549792,0.0,,
2007-08-22,17.9,14.4,26.9,1.5,,,82.0,1.8,10.7,16.6,971.5,,3.7760052821924837,0.0,,
2007-08-23,18.5,12.8,26.3,2.7,,,85.0,2.1,14.6,17.9,975.6,,3.9548857585836523,0.0,,
2007-08-24,19.2,14.5,25.5,0.0,,,76.0,2.8,9.8,16.6,983.6,,3.6061303363882633,0.0,,
2007-08-25,19.4,12.1,26.7,0.0,,,71.0,2.1,9.7,15.5,987.4,,4.1388260403370145,0.0,,
2007-08-26,19.0,14.2,24.7,0.0,,,75.0,2.8,11.6,16.1,985.4,,3.4399009650944374,0.0,,
2007-08-27,15.0,9.2,19.1,0.0,,,69.0,3.0,11.6,11.7,982.0,,2.948977617623661,0.0,,
2007-08-28,12.3,7.3,17.1,0.0,,,73.0,2.2,9.1,10.2,979.9,,2.6666543112012753,0.0,,
2007-08-29,11.6,5.0,17.2,0.0,,,68.0,1.7,6.0,9.0,978.0,,2.8777420683139074,0.0,,
2007-08-30,12.3,5.2,18.7,1.2,,,64.0,2.3,10.9,8.7,977.8,,3.06849497267495,0.0,,
2007-08-31,13.4,11.6,16.5,12.3,,,86.0,3.0,10.2,13.1,976.5,,1.8968883907737193,0.0,,
2007-09-01,13.6,11.1,18.1,0.0,,,84.0,3.8,12.4,12.9,978.2,,2.2583660163957013,0.0,,
2007-09-02,14.8,9.7,19.7,0.0,,,75.0,2.6,9.5,12.3,978.2,,2.773249317679092,0.0,,
2007-09-03,12.9,9.1,15.7,6.1,,,83.0,3.6,13.0,12.3,971.7,,2.0992597707125515,0.0,,
2007-09-04,8.6,6.4,12.6,9.5,,,86.0,4.2,17.1,9.5,976.9,,1.730887165184808,0.0,,
2007-09-05,9.4,6.4,13.2,0.6,,,84.0,4.9,14.6,9.8,982.5,,1.8472848731270484,0.0,,
2007-09-06,12.0,8.4,16.8,0.3,,,78.0,6.1,13.9,10.8,981.6,,2.224518922900453,0.0,,
2007-09-07,12.3,10.8,14.4,1.6,,,88.0,6.0,12.0,12.6,981.6,,1.4544392050406927,0.0,,
2007-09-08,12.7,11.7,13.7,9.7,,,96.0,5.0,14.5,14.1,979.0,,1.0859705404591697,0.0,,
2007-09-09,12.1,10.1,15.5,0.7,,,83.0,6.2,14.1,11.7,975.5,,1.7291163970035441,0.0,,
2007-09-10,10.8,9.4,12.1,25.9,,,89.0,4.4,11.3,11.5,971.8,,1.155804670480945,0.0,,
2007-09-11,11.1,8.7,14.2,2.7,,,90.0,3.7,9.5,11.9,975.5,,1.6471128766803953,0.0,,
2007-09-12,12.3,11.1,14.6,0.2,,,86.0,4.4,11.3,12.2,984.1,,1.3520087311921816,0.0,,
2007-09-13,11.1,6.6,14.0,0.0,,,82.0,3.4,12.0,10.8,985.3,,1.864466345038259,0.0,,
2007-09-14,13.2,5.6,19.6,0.2,,,77.0,3.4,9.1,11.6,979.0,,2.7167859205950897,0.0,,
2007-09-15,11.9,7.1,15.7,0.0,,,70.0,6.0,16.8,9.7,981.7,,2.014425404031601,0.0,,
2007-09-16,13.2,5.2,19.0,0.0,,,65.0,3.4,9.7,9.6,979.6,,2.6295987879073297,0.0,,
2007-09-17,17.2,11.5,23.2,0.0,,,68.0,3.7,12.9,13.3,972.6,,2.69847817582814,0.0,,
2007-09-18,11.9,6.4,16.3,9.0,,,89.0,5.0,18.0,12.5,970.9,,2.078876290712168,0.0,,
2007-09-19,7.8,4.4,11.1,0.0,,,80.0,3.0,9.4,8.4,983.5,,1.4546405478656381,0.0,,
2007-09-20,9.9,4.1,14.8,0.0,,,74.0,2.9,9.9,9.1,984.6,,1.9624602576116246,0.0,,
2007-09-21,12.9,7.1,18.3,0.0,,,70.0,4.2,11.9,10.3,985.2,,2.1951024830077963,0.0,,
2007-09-22,14.1,9.8,20.2,0.0,,,71.0,3.2,9.3,11.3,984.4,,2.1678062452723794,0.0,,
2007-09-23,14.9,8.3,21.3,0.0,,,72.0,3.4,10.6,11.9,985.0,,2.44999925933374,0.0,,
2007-09-24,16.1,11.3,21.2,0.0,,,61.0,4.7,13.2,10.9,979.4,,2.1853712055891883,0.0,,
2007-09-25,11.6,8.8,14.9,6.0,,,83.0,3.4,11.0,11.2,975.6,,1.4665938461151364,0.0,,
2007-09-26,11.0,8.1,15.2,1.7,,,83.0,2.1,7.4,10.7,974.7,,1.5276983551727996,0.0,,
2007-09-27,11.2,9.4,12.7,16.2,,,91.0,5.5,14.7,12.2,969.4,,1.0335186306235293,0.0,,
2007-09-28,10.6,8.7,12.8,15.2,,,92.0,4.7,19.4,11.8,964.5,,1.111605059823868,0.0,,
2007-09-29,12.1,8.9,14.7,0.0,,,77.0,8.4,20.0,10.8,972.1,,1.3712996295582909,0.0,,
2007-09-30,9.9,6.6,17.4,0.0,,,87.0,,9.7,10.6,985.0,,1.7075614338789218,0.0,,
2007-10-01,11.5,4.0,18.5,0.0,,,,,4.2,,,,2.061128393985191,0.0,,
2007-10-02,14.0,11.3,20.1,0.5,,,93.0,,5.7,13.5,,,1.716020693079573,0.0,,
2007-10-03,12.0,10.2,15.1,0.0,,,84.0,2.5,5.6,11.7,982.6,,1.1814127900773086,0.0,,
2007-10-04,14.4,10.4,19.3,6.1,,,84.0,2.1,6.5,13.7,981.3,,1.6935772863599334,0.0,,
2007-10-05,11.5,6.8,14.3,0.1,,,89.0,2.9,8.8,12.1,983.0,,1.3923664601021735,0.0,,
2007-10-06,9.2,7.1,13.4,0.0,,,90.0,1.9,6.6,10.4,984.9,,1.1572463975058995,0.0,,
2007-10-07,9.3,6.6,12.7,0.0,,,84.0,1.2,5.1,9.8,983.8,,1.1246021010219986,0.0,,
2007-10-08,9.9,6.7,13.5,0.0,,,79.0,2.3,9.1,9.6,983.1,,1.1940136801072252,0.0,,
2007-10-09,8.8,6.1,12.8,0.0,,,79.0,1.6,5.8,8.9,986.5,,1.1195493224754403,0.0,,
2007-10-10,9.1,3.5,15.2,0.0,,,75.0,2.0,6.7,8.5,985.4,,1.471494148188774,0.0,,
